lat,lon,name,admin1,admin2,cc
44.2602,-88.8715,Fremont,Wisconsin,Waupaca,US
40.3360,-82.0019,Warsaw,Ohio,Coshocton,US
37.1922,-89.5505,Kelso,Missouri,Scott,US
40.5652,-78.3520,Pinecroft,Pennsylvania,Blair,US
41.2098,-93.8467,Truro,Iowa,Madison,US
44.0846,-103.4380,Johnson Siding,South Dakota,Pennington,US
47.4958,-115.9604,Silverton,Idaho,Shoshone,US
42.2633,-84.5793,Parma,Michigan,Jackson,US
34.0649,-95.0074,Wright City,Oklahoma,McCurtain,US
45.8022,-122.5767,Cherry Grove,Washington,Clark,US
43.6461,-73.7945,Chestertown,New York,Warren,US
43.0975,-88.4521,Oconomowoc Lake,Wisconsin,Waukesha,US
40.4497,-81.3679,Barnhill,Ohio,Tuscarawas,US
39.3941,-96.4137,Westmoreland,Kansas,Pottawatomie,US
39.0020,-77.0740,North Chevy Chase,Maryland,Montgomery,US
48.3366,-96.8162,Argyle,Minnesota,Marshall,US
40.4819,-86.3946,Burlington,Indiana,Carroll,US
39.0870,-94.4808,Blue Summit,Missouri,Jackson,US
44.4471,-94.3927,Lafayette,Minnesota,Nicollet,US
40.7617,-74.9301,Anderson,New Jersey,Warren,US
29.8184,-95.9765,Pattison,Texas,Waller,US
35.8553,-85.5120,Doyle,Tennessee,White,US
32.1731,-88.8163,Enterprise,Mississippi,Clarke,US
39.6111,-76.0980,Port Deposit,Maryland,Cecil,US
35.1660,-92.2770,Holland,Arkansas,Faulkner,US
30.6489,-89.9070,Sun,Louisiana,St. Tammany,US
30.9344,-92.9267,Pitkin,Louisiana,Vernon,US
34.0243,-95.2973,Fort Towson,Oklahoma,Choctaw,US
31.7879,-89.0362,Sandersville,Mississippi,Jones,US
35.2769,-116.0717,Baker,California,San Bernardino,US
43.9720,-89.8203,Friendship,Wisconsin,Adams,US
41.2025,-79.3269,Strattanville,Pennsylvania,Clarion,US
39.8837,-86.5416,Lizton,Indiana,Hendricks,US
42.8239,-83.9467,Byron,Michigan,Shiawassee,US
41.9563,-78.3817,Eldred,Pennsylvania,McKean,US
46.5713,-123.2982,Pe Ell,Washington,Lewis,US
39.7513,-92.5638,Bevier,Missouri,Macon,US
40.8757,-111.3847,Hoytsville,Utah,Summit,US
40.1246,-78.8189,Cairnbrook,Pennsylvania,Somerset,US
37.6357,-86.7171,Fordsville,Kentucky,Ohio,US
40.6408,-124.2225,Loleta,California,Humboldt,US
42.0741,-77.9123,Stannards,New York,Allegany,US
42.3177,-93.4343,Radcliffe,Iowa,Hardin,US
40.8556,-84.4462,Middle Point,Ohio,Van Wert,US
58.4275,-135.7492,Gustavus,Alaska,Hoonah-Angoon,US
38.8579,-80.6538,Burnsville,West Virginia,Braxton,US
34.3272,-86.7614,Eva,Alabama,Morgan,US
38.4203,-76.5475,Broomes Island,Maryland,Calvert,US
31.4989,-94.3459,Chireno,Texas,Nacogdoches,US
43.7981,-95.3197,Heron Lake,Minnesota,Jackson,US
32.7193,-97.6722,Annetta North,Texas,Parker,US
40.1933,-110.0624,Myton,Utah,Duchesne,US
37.7800,-98.0224,Pretty Prairie,Kansas,Reno,US
34.4244,-119.5938,Summerland,California,Santa Barbara,US
36.4703,-95.0527,Langley,Oklahoma,Mayes,US
40.7940,-73.7414,Saddle Rock Estates,New York,Nassau,US
35.6954,-91.5923,Salado,Arkansas,Independence,US
34.4314,-93.2886,Pearcy,Arkansas,Garland,US
43.5671,-100.7449,White River,South Dakota,Mellette,US
35.3763,-90.2704,Turrell,Arkansas,Crittenden,US
38.7460,-89.2737,Keyesport,Illinois,Bond,US
29.9324,-96.9812,Plum,Texas,Fayette,US
42.4082,-77.2234,Hammondsport,New York,Steuben,US
38.0887,-92.2961,Iberia,Missouri,Miller,US
27.0480,-99.4321,San Ygnacio,Texas,Zapata,US
40.8380,-79.6351,Worthington,Pennsylvania,Armstrong,US
39.1878,-83.4901,Rocky Fork Point,Ohio,Highland,US
37.8996,-85.2196,Chaplin,Kentucky,Nelson,US
47.0103,-117.1395,Garfield,Washington,Whitman,US
40.6816,-73.6645,Malverne Park Oaks,New York,Nassau,US
42.7612,-77.2280,Rushville,New York,Yates,US
40.3990,-81.0882,Scio,Ohio,Harrison,US
37.0892,-122.0409,Zayante,California,Santa Cruz,US
40.0258,-74.6318,Wrightstown,New Jersey,Burlington,US
44.5799,-97.2109,Lake Norden,South Dakota,Hamlin,US
39.7640,-83.2068,Derby,Ohio,Pickaway,US
44.8866,-89.3371,Hatley,Wisconsin,Marathon,US
43.3922,-90.7735,Soldiers Grove,Wisconsin,Crawford,US
34.6788,-87.3083,North Courtland,Alabama,Lawrence,US
35.4578,-94.4984,Remy,Oklahoma,Sequoyah,US
43.4708,-87.9926,Waubeka,Wisconsin,Ozaukee,US
36.1836,-75.7559,Duck,North Carolina,Dare,US
44.1727,-112.2293,Dubois,Idaho,Clark,US
36.9933,-78.6009,Drakes Branch,Virginia,Charlotte,US
33.9245,-81.3928,Gilbert,South Carolina,Lexington,US
39.4761,-94.5619,Trimble,Missouri,Clinton,US
29.6795,-83.3837,Steinhatchee,Florida,Taylor,US
40.2957,-90.4290,Vermont,Illinois,Fulton,US
44.7049,-100.0675,Onida,South Dakota,Sully,US
35.2522,-78.3552,Newton Grove,North Carolina,Sampson,US
59.8722,-150.9984,Fox River,Alaska,Kenai Peninsula,US
44.0364,-71.6968,North Woodstock,New Hampshire,Grafton,US
40.3963,-91.5755,Wayland,Missouri,Clark,US
46.7916,-117.2511,Albion,Washington,Whitman,US
39.2088,-77.1415,Laytonsville,Maryland,Montgomery,US
41.0690,-87.6060,Hopkins Park,Illinois,Kankakee,US
34.2807,-81.6445,Helena,South Carolina,Newberry,US
42.6592,-93.5012,Dows,Iowa,Wright,US
37.0593,-88.1150,Kuttawa,Kentucky,Lyon,US
39.5989,-77.6127,Mount Aetna,Maryland,Washington,US
35.7534,-109.6247,Burnside,Arizona,Apache,US
45.4294,-101.0715,Timber Lake,South Dakota,Dewey,US
26.3518,-98.7595,Garza-Salinas II,Texas,Starr,US
39.2400,-107.9635,Collbran,Colorado,Mesa,US
43.8934,-116.6452,Letha,Idaho,Gem,US
35.4220,-91.4552,Bradford,Arkansas,White,US
35.8176,-77.4571,Conetoe,North Carolina,Edgecombe,US
40.1399,-80.6898,Clearview,West Virginia,Ohio,US
36.0238,-120.9074,San Ardo,California,Monterey,US
38.4867,-120.6035,Lockwood,California,Amador,US
43.1992,-94.2214,Burt,Iowa,Kossuth,US
35.5105,-108.6397,Sundance,New Mexico,McKinley,US
33.5453,-95.7248,Roxton,Texas,Lamar,US
43.5838,-75.3412,Port Leyden,New York,Lewis,US
39.9457,-89.9365,Tallula,Illinois,Menard,US
38.2668,-108.5487,Nucla,Colorado,Montrose,US
33.8524,-97.6435,Nocona Hills,Texas,Montague,US
47.1037,-88.6281,Atlantic Mine,Michigan,Houghton,US
37.0012,-80.7372,Draper,Virginia,Pulaski,US
39.5404,-89.7580,Thayer,Illinois,Sangamon,US
35.1735,-81.4520,Grover,North Carolina,Cleveland,US
32.4832,-97.3259,Cross Timber,Texas,Johnson,US
40.6821,-93.1211,Seymour,Iowa,Wayne,US
32.3944,-104.1981,Livingston Wheeler,New Mexico,Eddy,US
43.4512,-95.0990,Orleans,Iowa,Dickinson,US
33.3628,-95.1034,Talco,Texas,Titus,US
36.1922,-105.7200,Rio Lucio,New Mexico,Taos,US
33.1563,-85.2862,Rock Mills,Alabama,Randolph,US
41.2849,-75.9143,Courtdale,Pennsylvania,Luzerne,US
37.0433,-89.6122,Morley,Missouri,Scott,US
40.2895,-75.9731,Pennwyn,Pennsylvania,Berks,US
42.7969,-111.0216,Auburn,Wyoming,Lincoln,US
44.3274,-72.9892,Huntington,Vermont,Chittenden,US
38.2473,-97.3454,Goessel,Kansas,Marion,US
42.6917,-87.8223,Elmwood Park,Wisconsin,Racine,US
42.0682,-95.5897,Charter Oak,Iowa,Crawford,US
37.7771,-88.8499,Pittsburg,Illinois,Williamson,US
44.8722,-93.0943,Sunfish Lake,Minnesota,Dakota,US
41.6663,-73.8633,Titusville,New York,Dutchess,US
37.5469,-121.2009,Westley,California,Stanislaus,US
36.1488,-99.2994,Vici,Oklahoma,Dewey,US
40.3508,-92.5657,Greentop,Missouri,Schuyler,US
43.6923,-73.9835,North Creek,New York,Warren,US
40.4781,-75.9851,Mohrsville,Pennsylvania,Berks,US
37.6221,-81.1057,Ghent,West Virginia,Raleigh,US
34.9884,-96.9254,Asher,Oklahoma,Pottawatomie,US
44.4359,-96.6460,White,South Dakota,Brookings,US
35.8805,-96.9661,Tryon,Oklahoma,Lincoln,US
33.5180,-83.7348,Mansfield,Georgia,Newton,US
18.3847,-66.5560,Pajonal,Puerto Rico,Florida,US
36.7151,-93.2020,Bull Creek,Missouri,Taney,US
40.2099,-105.5112,Allenspark,Colorado,Boulder,US
39.5849,-85.8627,Fairland,Indiana,Shelby,US
47.2769,-111.7026,Cascade,Montana,Cascade,US
35.3790,-98.7818,Corn,Oklahoma,Washita,US
36.0784,-79.5721,Whitsett,North Carolina,Guilford,US
37.5081,-85.6992,Buffalo,Kentucky,Larue,US
35.8694,-97.5272,Cedar Valley,Oklahoma,Logan,US
32.5395,-93.0541,Gibsland,Louisiana,Bienville,US
40.8039,-82.1963,Jeromesville,Ohio,Ashland,US
35.1959,-92.2066,Enola,Arkansas,Faulkner,US
31.4960,-91.4152,Cloverdale,Mississippi,Adams,US
37.4070,-118.5817,Round Valley,California,Inyo,US
32.5125,-96.3846,Scurry,Texas,Kaufman,US
39.3950,-86.5628,Paragon,Indiana,Morgan,US
40.8167,-111.4151,Wanship,Utah,Summit,US
35.1042,-98.4416,Fort Cobb,Oklahoma,Caddo,US
41.9624,-75.5826,Lanesboro,Pennsylvania,Susquehanna,US
30.7083,-96.8593,Milano,Texas,Milam,US
42.0887,-78.1565,Richburg,New York,Allegany,US
39.6266,-80.9059,Sardis,Ohio,Monroe,US
33.8659,-92.2911,Kingsland,Arkansas,Cleveland,US
42.0702,-123.7077,O'Brien,Oregon,Josephine,US
44.9582,-70.1592,Kingfield,Maine,Franklin,US
37.0850,-77.5865,Dinwiddie,Virginia,Dinwiddie,US
38.3040,-85.5946,Brownsboro Farm,Kentucky,Jefferson,US
39.0694,-89.8553,Wilsonville,Illinois,Macoupin,US
32.6330,-96.3186,Post Oak Bend City,Texas,Kaufman,US
59.4762,-157.2710,New Stuyahok,Alaska,Dillingham,US
40.7752,-82.2596,Hayesville,Ohio,Ashland,US
43.4908,-85.4456,Morley,Michigan,Mecosta,US
41.7242,-84.4188,Waldron,Michigan,Hillsdale,US
45.3942,-92.8142,Center City,Minnesota,Chisago,US
45.7431,-119.1917,Echo,Oregon,Umatilla,US
37.9166,-95.3023,La Harpe,Kansas,Allen,US
40.0373,-76.1863,Bird-in-Hand,Pennsylvania,Lancaster,US
40.2497,-73.9976,Deal,New Jersey,Monmouth,US
33.7901,-78.7490,Briarcliffe Acres,South Carolina,Horry,US
44.4246,-73.3807,Willsboro Point,New York,Essex,US
47.3048,-117.9714,Sprague,Washington,Lincoln,US
43.1800,-83.3257,Millers Lake,Michigan,Lapeer,US
35.0814,-94.2663,Huntington,Arkansas,Sebastian,US
27.9452,-97.8061,Sandy Hollow-Escondidas,Texas,Nueces,US
34.9540,-89.5256,Mount Pleasant,Mississippi,Marshall,US
40.8614,-74.9858,Mountain Lake,New Jersey,Warren,US
36.1226,-95.2889,Pin Oak Acres,Oklahoma,Mayes,US
44.9963,-72.4038,North Troy,Vermont,Orleans,US
39.6273,-90.2257,Woodson,Illinois,Morgan,US
41.0991,-82.1231,Spencer,Ohio,Medina,US
40.3523,-94.6723,Ravenwood,Missouri,Nodaway,US
40.9695,-82.6016,Shiloh,Ohio,Richland,US
36.6117,-89.8189,Parma,Missouri,New Madrid,US
39.3059,-92.5132,Higbee,Missouri,Randolph,US
37.9023,-75.5058,Atlantic,Virginia,Accomack,US
30.3321,-95.8629,Plantersville,Texas,Grimes,US
37.5411,-78.4613,Dillwyn,Virginia,Buckingham,US
26.3276,-98.7167,Olivia Lopez de Gutierrez,Texas,Starr,US
41.5560,-89.4599,Ohio,Illinois,Bureau,US
35.3780,-93.3630,Knoxville,Arkansas,Johnson,US
39.1010,-91.6472,Martinsburg,Missouri,Audrain,US
34.9515,-95.0791,Red Oak,Oklahoma,Latimer,US
39.4345,-89.9959,Palmyra,Illinois,Macoupin,US
46.9831,-93.5959,Hill City,Minnesota,Aitkin,US
41.3204,-82.4903,Berlin Heights,Ohio,Erie,US
39.5103,-79.8005,Reedsville,West Virginia,Preston,US
32.1882,-82.5698,Ailey,Georgia,Montgomery,US
35.2480,-81.7653,Cliffside,North Carolina,Rutherford,US
43.6638,-72.3364,Hartford Village,Vermont,Windsor,US
44.2331,-95.8707,Balaton,Minnesota,Lyon,US
34.6803,-106.7589,Sausal,New Mexico,Valencia,US
37.9962,-88.9470,West City,Illinois,Franklin,US
32.0764,-85.5244,Midway,Alabama,Bullock,US
45.5597,-88.6697,Laona,Wisconsin,Forest,US
44.9533,-91.0398,Boyd,Wisconsin,Chippewa,US
42.7653,-73.2355,Pownal,Vermont,Bennington,US
34.5693,-93.1726,Mountain Pine,Arkansas,Garland,US
34.5247,-93.3336,Crystal Springs,Arkansas,Garland,US
42.5974,-98.0353,Verdigre,Nebraska,Knox,US
41.0960,-80.9812,Lake Milton,Ohio,Mahoning,US
44.7368,-94.6170,Buffalo Lake,Minnesota,Renville,US
37.2540,-112.6574,Orderville,Utah,Kane,US
39.4975,-84.6690,Darrtown,Ohio,Butler,US
39.2354,-95.4659,Ozawkie,Kansas,Jefferson,US
46.4817,-93.9978,Ironton,Minnesota,Crow Wing,US
40.0804,-83.0250,Riverlea,Ohio,Franklin,US
39.8986,-92.4800,Atlanta,Missouri,Macon,US
41.2203,-76.0095,West Nanticoke,Pennsylvania,Luzerne,US
36.7826,-90.2077,Fisk,Missouri,Butler,US
42.9411,-73.2020,South Shaftsbury,Vermont,Bennington,US
40.1326,-74.5348,Cream Ridge,New Jersey,Monmouth,US
35.4972,-77.9877,Pikeville,North Carolina,Wayne,US
35.7960,-94.7718,Rocky Mountain,Oklahoma,Adair,US
41.3290,-89.6793,Buda,Illinois,Bureau,US
33.8411,-116.2484,Indio Hills,California,Riverside,US
34.5363,-83.0751,Chickasaw Point,South Carolina,Oconee,US
34.8341,-89.1778,Ashland,Mississippi,Benton,US
35.1635,-78.7370,Wade,North Carolina,Cumberland,US
39.2611,-80.2862,Anmoore,West Virginia,Harrison,US
33.4474,-92.1714,Hermitage,Arkansas,Bradley,US
46.1284,-94.9490,Clarissa,Minnesota,Todd,US
36.6172,-81.0094,Baywood,Virginia,Grayson,US
32.0181,-93.7237,South Mansfield,Louisiana,De Soto,US
37.1973,-89.7392,Delta,Missouri,Cape Girardeau,US
38.4115,-78.8004,Keezletown,Virginia,Rockingham,US
37.4695,-96.2631,Howard,Kansas,Elk,US
32.2845,-92.7171,North Hodge,Louisiana,Jackson,US
38.3081,-85.5415,Fincastle,Kentucky,Jefferson,US
33.8779,-80.6949,Eastover,South Carolina,Richland,US
42.0142,-89.8885,Chadwick,Illinois,Carroll,US
61.5817,-159.5451,Aniak,Alaska,Bethel,US
42.4407,-94.1192,Coalville,Iowa,Webster,US
44.6085,-93.0025,Hampton,Minnesota,Dakota,US
39.2662,-74.8672,Belleplain,New Jersey,Cape May,US
40.2457,-76.4838,Timber Hills,Pennsylvania,Lebanon,US
40.9132,-74.6104,Lower Berkshire Valley,New Jersey,Morris,US
46.7814,-96.6542,Sabin,Minnesota,Clay,US
38.6826,-89.5536,St. Rose,Illinois,Clinton,US
29.7541,-96.0416,Brazos Country,Texas,Austin,US
40.3595,-80.3850,Slovan,Pennsylvania,Washington,US
33.5327,-101.7077,Buffalo Springs,Texas,Lubbock,US
34.5921,-81.4645,Carlisle,South Carolina,Union,US
46.9865,-104.1899,Wibaux,Montana,Wibaux,US
46.5740,-116.7096,Juliaetta,Idaho,Latah,US
44.1205,-71.9580,Mountain Lakes,New Hampshire,Grafton,US
31.4187,-97.5113,Oglesby,Texas,Coryell,US
38.5141,-88.4371,Cisne,Illinois,Wayne,US
41.4561,-86.3082,La Paz,Indiana,Marshall,US
33.3689,-85.1037,Centralhatchee,Georgia,Heard,US
41.8237,-90.6507,Grand Mound,Iowa,Clinton,US
38.7625,-111.9876,Glenwood,Utah,Sevier,US
31.7810,-85.5583,Louisville,Alabama,Barbour,US
36.7023,-93.3779,Branson West,Missouri,Stone,US
59.5670,-139.5966,Yakutat,Alaska,Yakutat,US
40.9155,-85.2806,Zanesville,Indiana,Wells,US
29.3330,-89.4053,Boothville,Louisiana,Plaquemines,US
37.8356,-90.6718,Irondale,Missouri,Washington,US
41.1045,-82.6137,North Fairfield,Ohio,Huron,US
30.6917,-91.7485,Melville,Louisiana,St. Landry,US
38.6669,-86.7938,Shoals,Indiana,Martin,US
36.4012,-86.3067,Castalian Springs,Tennessee,Sumner,US
33.5582,-114.2434,La Paz Valley,Arizona,La Paz,US
40.8071,-105.5864,Red Feather Lakes,Colorado,Larimer,US
37.2919,-75.9678,Cheriton,Virginia,Northampton,US
35.1890,-77.3206,Cove City,North Carolina,Craven,US
40.1156,-84.4964,Gettysburg,Ohio,Darke,US
41.9116,-111.9356,Trenton,Utah,Cache,US
37.4766,-93.4293,Morrisville,Missouri,Polk,US
41.2800,-88.1443,Lakewood Shores,Illinois,Will,US
44.6684,-88.7037,Embarrass,Wisconsin,Waupaca,US
45.8995,-108.3054,Huntley,Montana,Yellowstone,US
30.3906,-84.9857,Lake Mystic,Florida,Liberty,US
42.9591,-74.2381,Fort Johnson,New York,Montgomery,US
45.6024,-97.8303,Langford,South Dakota,Marshall,US
34.8458,-83.4330,Tiger,Georgia,Rabun,US
37.2729,-94.6052,Asbury,Missouri,Jasper,US
36.9328,-90.7477,Ellsinore,Missouri,Carter,US
30.4421,-84.1269,Chaires,Florida,Leon,US
40.1913,-80.6649,Windsor Heights,West Virginia,Brooke,US
41.2756,-86.0459,Etna Green,Indiana,Kosciusko,US
47.0806,-122.0536,Carbonado,Washington,Pierce,US
45.3780,-87.9553,Wausaukee,Wisconsin,Marinette,US
41.2016,-79.8748,Clintonville,Pennsylvania,Venango,US
33.5259,-85.3390,Ranburne,Alabama,Cleburne,US
39.9476,-79.9986,Rices Landing,Pennsylvania,Greene,US
34.3444,-78.2198,Riegelwood,North Carolina,Columbus,US
36.7014,-78.0943,La Crosse,Virginia,Mecklenburg,US
66.2372,-166.1027,Shishmaref,Alaska,Nome,US
34.8823,-76.3440,Atlantic,North Carolina,Carteret,US
42.4489,-73.7941,New Baltimore,New York,Greene,US
34.0370,-83.2139,Colbert,Georgia,Madison,US
36.2217,-80.9431,Ronda,North Carolina,Wilkes,US
39.9997,-79.7774,Smock,Pennsylvania,Fayette,US
40.3681,-81.0031,Jewett,Ohio,Harrison,US
38.1653,-76.5366,Tall Timbers,Maryland,St. Mary's,US
35.8743,-88.8437,Gibson,Tennessee,Gibson,US
40.0211,-76.1366,Gordonville,Pennsylvania,Lancaster,US
44.4655,-96.2508,Ivanhoe,Minnesota,Lincoln,US
41.6027,-80.3093,Conneaut Lake,Pennsylvania,Crawford,US
41.1969,-80.4958,Wheatland,Pennsylvania,Mercer,US
36.6981,-79.8994,Villa Heights,Virginia,Henry,US
38.7745,-82.2040,Gallipolis Ferry,West Virginia,Mason,US
39.7271,-87.3315,Mecca,Indiana,Parke,US
46.8142,-90.8228,Bayfield,Wisconsin,Bayfield,US
39.7667,-99.0329,Kensington,Kansas,Smith,US
37.2776,-89.1752,Ullin,Illinois,Pulaski,US
43.2254,-97.9659,Tripp,South Dakota,Hutchinson,US
47.3792,-94.5993,Cass Lake,Minnesota,Cass,US
40.5615,-79.2997,Jacksonville,Pennsylvania,Indiana,US
45.0191,-122.9736,Labish Village,Oregon,Marion,US
42.7526,-122.4757,Prospect,Oregon,Jackson,US
34.8356,-95.8355,Savanna,Oklahoma,Pittsburg,US
37.8532,-82.0603,Verdunville,West Virginia,Logan,US
38.3008,-81.5580,Malden,West Virginia,Kanawha,US
41.9838,-90.9544,Oxford Junction,Iowa,Jones,US
39.7169,-78.7747,Ellerslie,Maryland,Allegany,US
60.6923,-161.9822,Napakiak,Alaska,Bethel,US
46.4731,-96.2842,Rothsay,Minnesota,Wilkin,US
39.4331,-84.4845,Woodsdale,Ohio,Butler,US
40.5205,-74.8002,Three Bridges,New Jersey,Hunterdon,US
46.7968,-122.8680,Bucoda,Washington,Thurston,US
40.1254,-105.2924,Altona,Colorado,Boulder,US
37.8886,-89.4965,Ava,Illinois,Jackson,US
41.2745,-92.6814,Beacon,Iowa,Mahaska,US
26.0742,-97.4458,Orason,Texas,Cameron,US
40.7737,-78.5501,Irvona,Pennsylvania,Clearfield,US
33.9849,-80.2044,Mayesville,South Carolina,Sumter,US
38.5325,-82.3061,Miller,Ohio,Lawrence,US
35.6078,-108.4225,Pinedale,New Mexico,McKinley,US
43.2529,-123.4574,Melrose,Oregon,Douglas,US
42.9392,-84.0330,Vernon,Michigan,Shiawassee,US
70.6380,-159.9713,Wainwright,Alaska,North Slope,US
47.3848,-117.1748,Fairfield,Washington,Spokane,US
36.8532,-83.1539,Kenvir,Kentucky,Harlan,US
36.4379,-76.3308,South Mills,North Carolina,Camden,US
35.2536,-106.5706,Pueblo of Sandia Village,New Mexico,Sandoval,US
33.7534,-79.4462,Hemingway,South Carolina,Williamsburg,US
40.8784,-88.2699,Cullom,Illinois,Livingston,US
43.8880,-94.1584,Amboy,Minnesota,Blue Earth,US
30.8740,-97.1289,Buckholts,Texas,Milam,US
44.7817,-95.3507,Sacred Heart,Minnesota,Renville,US
32.8138,-109.6290,Solomon,Arizona,Graham,US
40.2594,-87.6112,Bismarck,Illinois,Vermilion,US
33.1176,-84.1931,Milner,Georgia,Lamar,US
38.9536,-119.6511,Fish Springs,Nevada,Douglas,US
43.1467,-72.4458,North Walpole,New Hampshire,Cheshire,US
39.7291,-86.9297,Van Bibber Lake,Indiana,Putnam,US
32.1084,-83.5029,Pineview,Georgia,Wilcox,US
32.9578,-111.3170,Cactus Forest,Arizona,Pinal,US
35.3173,-86.6407,Petersburg,Tennessee,Lincoln,US
43.1906,-90.3260,Avoca,Wisconsin,Iowa,US
39.8905,-75.9241,Cochranville,Pennsylvania,Chester,US
37.4113,-93.5480,Walnut Grove,Missouri,Greene,US
30.2258,-97.8158,Sunset Valley,Texas,Travis,US
43.4392,-92.7841,Stacyville,Iowa,Mitchell,US
41.8255,-74.1201,High Falls,New York,Ulster,US
46.2641,-97.1312,Wyndmere,North Dakota,Richland,US
41.0798,-96.8330,Valparaiso,Nebraska,Saunders,US
38.3054,-89.9934,Hecker,Illinois,Monroe,US
35.0180,-106.3508,Cedro,New Mexico,Bernalillo,US
40.8812,-79.2411,Dayton,Pennsylvania,Armstrong,US
36.5744,-90.6055,Naylor,Missouri,Ripley,US
43.3057,-112.1834,Firth,Idaho,Bingham,US
43.2457,-92.4387,Elma,Iowa,Howard,US
42.3350,-76.7881,Odessa,New York,Schuyler,US
37.9144,-88.7622,Thompsonville,Illinois,Franklin,US
34.9363,-98.1362,Cement,Oklahoma,Caddo,US
42.0679,-110.9609,Cokeville,Wyoming,Lincoln,US
34.3045,-81.9836,Cross Hill,South Carolina,Laurens,US
33.6867,-83.9904,Milstead,Georgia,Rockdale,US
38.6514,-86.2613,Campbellsburg,Indiana,Washington,US
30.5366,-87.1010,Avalon,Florida,Santa Rosa,US
45.0012,-84.1513,Atlanta,Michigan,Montmorency,US
39.3898,-87.3003,Riley,Indiana,Vigo,US
45.3609,-85.1115,Bay Shore,Michigan,Charlevoix,US
39.9399,-80.0095,Dry Tavern,Pennsylvania,Greene,US
44.3533,-124.0904,San Marine,Oregon,Lincoln,US
41.8789,-92.7881,Gilman,Iowa,Marshall,US
40.5160,-83.8875,Chippewa Park,Ohio,Logan,US
47.0703,-88.6440,South Range,Michigan,Houghton,US
30.4907,-96.4670,Snook,Texas,Burleson,US
34.5605,-89.1179,Myrtle,Mississippi,Union,US
31.7839,-81.6078,Allenhurst,Georgia,Liberty,US
34.9212,-91.1063,Wheatley,Arkansas,St. Francis,US
35.2176,-75.6872,Hatteras,North Carolina,Dare,US
30.6836,-86.9927,Roeville,Florida,Santa Rosa,US
39.8114,-75.4886,Arden,Delaware,New Castle,US
33.4069,-85.2568,Ephesus,Georgia,Heard,US
41.4350,-81.6562,Cuyahoga Heights,Ohio,Cuyahoga,US
33.9376,-113.1665,Aguila,Arizona,Maricopa,US
43.1262,-92.9047,Rudd,Iowa,Floyd,US
38.1290,-108.2919,Norwood,Colorado,San Miguel,US
32.6834,-95.8036,Fruitvale,Texas,Van Zandt,US
26.3023,-98.6358,East Alto Bonito,Texas,Starr,US
38.0440,-87.7147,Parkers Settlement,Indiana,Posey,US
37.3860,-102.2801,Walsh,Colorado,Baca,US
45.5001,-95.1157,Brooten,Minnesota,Stearns,US
44.0068,-94.0705,Good Thunder,Minnesota,Blue Earth,US
39.9873,-105.4559,St. Ann Highlands,Colorado,Boulder,US
38.4413,-75.2092,Bishopville,Maryland,Worcester,US
35.3097,-98.3430,Binger,Oklahoma,Caddo,US
40.0532,-87.4360,Perrysville,Indiana,Vermillion,US
40.6747,-82.8403,Iberia,Ohio,Morrow,US
35.6053,-77.8198,Stantonsburg,North Carolina,Wilson,US
40.4744,-81.9082,Lake Buckhorn,Ohio,Holmes,US
39.4338,-83.0190,Andersonville,Ohio,Ross,US
38.7938,-96.7349,White City,Kansas,Morris,US
39.5816,-77.6514,Beaver Creek,Maryland,Washington,US
47.3280,-93.2940,Marble,Minnesota,Itasca,US
39.5323,-79.0171,Barton,Maryland,Allegany,US
45.9623,-108.1623,Worden,Montana,Yellowstone,US
40.4914,-78.7637,Revloc,Pennsylvania,Cambria,US
43.4283,-91.1963,De Soto,Wisconsin,Vernon,US
33.8011,-109.9461,Turkey Creek,Arizona,Navajo,US
32.6151,-95.9329,Myrtle Springs,Texas,Van Zandt,US
44.7326,-94.3508,Brownton,Minnesota,McLeod,US
36.7616,-94.0569,Wheaton,Missouri,Barry,US
37.1179,-101.6318,Rolla,Kansas,Morton,US
44.6036,-90.9577,Fairchild,Wisconsin,Eau Claire,US
42.5558,-84.3030,Dansville,Michigan,Ingham,US
42.4303,-91.3307,Delhi,Iowa,Delaware,US
35.4396,-100.8040,Lefors,Texas,Gray,US
47.8673,-121.7501,Startup,Washington,Snohomish,US
29.0683,-98.4722,Leming,Texas,Atascosa,US
39.5293,-81.5068,Lowell,Ohio,Washington,US
40.6810,-111.2773,Marion,Utah,Summit,US
46.5782,-122.7114,Onalaska,Washington,Lewis,US
33.7227,-93.4658,Emmet,Arkansas,Nevada,US
40.9614,-96.4433,Greenwood,Nebraska,Cass,US
33.9103,-83.2180,Arnoldsville,Georgia,Oglethorpe,US
40.3267,-81.5191,Port Washington,Ohio,Tuscarawas,US
43.5978,-97.2926,Canistota,South Dakota,McCook,US
39.5252,-94.7738,Dearborn,Missouri,Platte,US
44.3617,-97.3760,Lake Preston,South Dakota,Kingsbury,US
40.5011,-74.5661,East Millstone,New Jersey,Somerset,US
37.1757,-89.3525,Olive Branch,Illinois,Alexander,US
38.4004,-95.2520,Richmond,Kansas,Franklin,US
37.1794,-96.7161,Dexter,Kansas,Cowley,US
42.0192,-94.5492,Scranton,Iowa,Greene,US
40.8986,-83.5566,Mount Blanchard,Ohio,Hancock,US
39.8545,-76.7667,Seven Valleys,Pennsylvania,York,US
44.1316,-90.9969,Melrose,Wisconsin,Jackson,US
40.0917,-75.1652,Arcadia University,Pennsylvania,Montgomery,US
